order_id,order_date,brand,category,base_price_usd,discount_percent,final_price_usd,units_sold,revenue_usd,sales_channel,country,customer_income_level,year,month
ORD103923,2026-04-23,Puma,Gym,176,20,140.8,4,563.2,Retail Store,UAE,Low,2026,4
ORD103924,2025-11-09,Puma,Gym,124,15,105.4,2,210.8,Online,Germany,Medium,2025,11
ORD103925,2025-12-27,ASICS,Basketball,159,5,151.05,3,453.15,Online,USA,Medium,2025,12
ORD103926,2026-02-17,Puma,Basketball,195,30,136.5,1,136.5,Online,India,Medium,2026,2
ORD103928,2025-02-18,ASICS,Training,103,30,72.1,2,144.2,Online,USA,Medium,2025,2
ORD103931,2026-03-07,ASICS,Gym,145,20,116.0,3,348.0,Retail Store,USA,High,2026,3
ORD103936,2026-09-30,ASICS,Training,198,15,168.3,4,673.2,Retail Store,USA,Low,2026,9
ORD103943,2025-02-05,Adidas,Gym,95,20,76.0,3,228.0,Retail Store,Germany,High,2025,2
ORD103950,2026-03-01,New Balance,Training,174,10,156.6,4,626.4,Online,UAE,Medium,2026,3
ORD103960,2026-07-01,Adidas,Lifestyle,93,10,83.7,2,167.4,Online,Germany,Medium,2026,7
ORD103969,2026-02-11,Puma,Lifestyle,164,10,147.6,1,147.6,Retail Store,UK,High,2026,2
ORD103972,2026-11-08,New Balance,Lifestyle,217,10,195.3,1,195.3,Retail Store,UK,High,2026,11
ORD103977,2026-04-07,New Balance,Basketball,114,0,114.0,1,114.0,Online,UK,High,2026,4
ORD103981,2026-12-21,New Balance,Lifestyle,102,5,96.9,3,290.7,Online,USA,Medium,2026,12
ORD103986,2025-08-29,Puma,Training,166,10,149.4,1,149.4,Retail Store,Pakistan,Low,2025,8
ORD103989,2025-11-08,Reebok,Running,166,5,157.7,4,630.8,Retail Store,India,Medium,2025,11
ORD103990,2026-02-26,Puma,Gym,196,30,137.2,3,411.6,Online,UK,High,2026,2
ORD103992,2026-09-20,Adidas,Basketball,89,20,71.2,3,213.6,Retail Store,UK,High,2026,9
ORD104000,2025-10-11,Reebok,Lifestyle,208,15,176.8,4,707.2,Retail Store,Pakistan,Low,2025,10
ORD104009,2025-04-17,Adidas,Training,122,0,122.0,4,488.0,Online,Germany,High,2025,4
ORD104012,2026-10-30,Adidas,Gym,117,0,117.0,3,351.0,Retail Store,UK,Medium,2026,10
ORD104013,2025-03-31,ASICS,Training,143,20,114.4,3,343.2,Online,Germany,Medium,2025,3
ORD104015,2026-05-31,Puma,Training,133,20,106.4,3,319.2,Retail Store,USA,Medium,2026,5
ORD104018,2025-05-08,Adidas,Lifestyle,198,20,158.4,2,316.8,Retail Store,India,Low,2025,5
ORD104019,2026-08-11,New Balance,Running,104,20,83.2,3,249.6,Online,Pakistan,High,2026,8
ORD104024,2025-07-26,Nike,Running,195,10,175.5,2,351.0,Retail Store,India,Medium,2025,7
ORD104032,2025-07-19,Puma,Running,192,30,134.4,4,537.6,Retail Store,India,Low,2025,7
ORD104035,2026-06-22,Adidas,Basketball,147,20,117.6,3,352.8,Online,Germany,Medium,2026,6
ORD104036,2026-11-06,New Balance,Basketball,73,10,65.7,3,197.1,Online,UAE,High,2026,11
ORD104040,2025-11-22,Nike,Lifestyle,155,15,131.75,4,527.0,Retail Store,USA,Medium,2025,11
ORD104041,2026-11-18,Adidas,Basketball,202,10,181.8,2,363.6,Retail Store,Germany,High,2026,11
ORD104043,2026-09-07,Adidas,Training,69,15,58.65,3,175.95,Retail Store,USA,Medium,2026,9
ORD104045,2026-06-12,ASICS,Training,203,30,142.1,4,568.4,Retail Store,UAE,High,2026,6
ORD104055,2026-08-12,New Balance,Lifestyle,120,0,120.0,1,120.0,Online,India,Medium,2026,8
ORD104063,2025-05-08,Puma,Basketball,172,15,146.2,1,146.2,Retail Store,UK,Medium,2025,5
ORD104065,2025-03-03,Puma,Gym,146,5,138.7,1,138.7,Retail Store,Pakistan,Low,2025,3
ORD104069,2026-12-26,Reebok,Basketball,83,10,74.7,2,149.4,Retail Store,UAE,High,2026,12
ORD104087,2025-03-09,Puma,Running,195,0,195.0,2,390.0,Online,USA,Medium,2025,3
ORD104089,2026-02-21,Puma,Training,75,30,52.5,2,105.0,Online,UK,High,2026,2
ORD104097,2026-05-17,Adidas,Training,155,20,124.0,3,372.0,Online,Germany,Medium,2026,5
ORD104100,2025-06-01,Reebok,Lifestyle,89,5,84.55,3,253.65,Retail Store,UK,Low,2025,6
ORD104104,2026-09-18,Nike,Lifestyle,138,15,117.3,4,469.2,Retail Store,UK,Medium,2026,9
ORD104109,2025-05-13,Nike,Training,135,30,94.5,3,283.5,Retail Store,Pakistan,Low,2025,5
ORD104128,2025-10-22,New Balance,Running,65,5,61.75,1,61.75,Online,USA,Medium,2025,10
ORD104131,2025-07-19,Adidas,Running,60,10,54.0,2,108.0,Retail Store,India,Low,2025,7
ORD104134,2026-05-09,Nike,Gym,101,5,95.95,3,287.85,Online,India,Low,2026,5
ORD104136,2025-09-07,New Balance,Basketball,68,10,61.2,2,122.4,Online,India,High,2025,9
ORD104143,2025-10-26,Adidas,Basketball,219,30,153.3,4,613.2,Retail Store,India,Medium,2025,10
ORD104161,2025-09-03,Adidas,Basketball,62,30,43.4,3,130.2,Retail Store,UAE,Low,2025,9
ORD104163,2026-07-09,Nike,Running,169,0,169.0,3,507.0,Online,Germany,High,2026,7
ORD104166,2026-02-24,Nike,Training,64,10,57.6,1,57.6,Retail Store,USA,High,2026,2
ORD104174,2026-10-13,ASICS,Lifestyle,156,10,140.4,1,140.4,Retail Store,UK,Low,2026,10
ORD104189,2025-10-28,Puma,Gym,126,0,126.0,1,126.0,Retail Store,India,High,2025,10
ORD104190,2026-08-27,ASICS,Running,126,20,100.8,2,201.6,Retail Store,Pakistan,Low,2026,8
ORD104192,2026-02-18,New Balance,Gym,65,10,58.5,4,234.0,Online,UK,Medium,2026,2
ORD104195,2025-07-15,New Balance,Basketball,105,5,99.75,3,299.25,Online,India,Medium,2025,7
ORD104196,2025-12-18,New Balance,Basketball,171,30,119.7,1,119.7,Retail Store,UK,Medium,2025,12
ORD104197,2026-04-01,Adidas,Training,156,10,140.4,4,561.6,Retail Store,Germany,Low,2026,4
ORD104201,2026-01-11,ASICS,Basketball,163,30,114.1,3,342.3,Online,USA,Low,2026,1
ORD104203,2026-06-29,Reebok,Running,207,0,207.0,2,414.0,Online,UK,Medium,2026,6
ORD104204,2025-07-15,Adidas,Lifestyle,124,15,105.4,4,421.6,Online,UAE,Medium,2025,7
ORD104207,2025-03-14,Puma,Training,111,15,94.35,3,283.05,Online,India,High,2025,3
ORD104212,2025-09-08,Puma,Basketball,194,0,194.0,3,582.0,Online,UK,High,2025,9
ORD104213,2026-03-29,Reebok,Basketball,95,10,85.5,1,85.5,Online,India,High,2026,3
ORD104216,2026-11-02,New Balance,Training,134,20,107.2,4,428.8,Online,Germany,Medium,2026,11
ORD104228,2025-10-20,ASICS,Running,147,30,102.9,1,102.9,Retail Store,UK,Low,2025,10
ORD104233,2026-03-09,Adidas,Gym,107,5,101.65,3,304.95,Retail Store,USA,Medium,2026,3
ORD104239,2025-11-13,Puma,Lifestyle,172,0,172.0,3,516.0,Online,UK,Low,2025,11
ORD104252,2025-05-27,New Balance,Training,131,30,91.7,4,366.8,Retail Store,USA,High,2025,5
ORD104256,2026-08-10,Adidas,Gym,216,5,205.2,2,410.4,Online,India,Low,2026,8
ORD104261,2025-09-17,New Balance,Lifestyle,134,0,134.0,3,402.0,Online,Pakistan,High,2025,9
ORD104273,2026-07-14,Adidas,Running,214,10,192.6,3,577.8,Retail Store,Germany,High,2026,7
ORD104288,2025-07-25,New Balance,Basketball,169,5,160.55,4,642.2,Retail Store,UAE,Medium,2025,7
ORD104293,2025-07-29,ASICS,Gym,99,30,69.3,4,277.2,Online,USA,Low,2025,7
ORD104296,2025-04-05,ASICS,Lifestyle,102,20,81.6,2,163.2,Retail Store,USA,Medium,2025,4
ORD104300,2026-11-07,Adidas,Gym,115,15,97.75,1,97.75,Retail Store,Pakistan,Medium,2026,11
ORD104313,2025-12-30,Adidas,Running,206,30,144.2,4,576.8,Retail Store,Germany,Medium,2025,12
ORD104314,2025-07-27,Adidas,Basketball,218,20,174.4,4,697.6,Online,UK,Medium,2025,7
ORD104315,2025-06-17,Reebok,Basketball,213,20,170.4,4,681.6,Retail Store,India,Medium,2025,6
ORD104319,2026-03-02,Reebok,Basketball,129,5,122.55,4,490.2,Online,Germany,Medium,2026,3
ORD104321,2025-04-02,Puma,Basketball,80,0,80.0,1,80.0,Online,UAE,Medium,2025,4
ORD104325,2025-09-30,Nike,Basketball,190,5,180.5,2,361.0,Retail Store,Germany,High,2025,9
ORD104326,2025-11-22,New Balance,Basketball,94,20,75.2,1,75.2,Retail Store,UK,Low,2025,11
ORD104329,2025-02-27,Puma,Lifestyle,130,15,110.5,1,110.5,Online,UK,Medium,2025,2
ORD104330,2025-03-29,ASICS,Running,87,0,87.0,4,348.0,Online,Pakistan,High,2025,3
ORD104333,2025-07-05,Reebok,Basketball,63,10,56.7,4,226.8,Online,Germany,Low,2025,7
ORD104343,2025-06-13,Nike,Lifestyle,142,10,127.8,2,255.6,Online,UAE,Low,2025,6
ORD104345,2026-01-16,Puma,Gym,126,15,107.1,1,107.1,Online,USA,Medium,2026,1
ORD104350,2026-06-23,ASICS,Training,154,0,154.0,2,308.0,Retail Store,India,Low,2026,6
ORD104352,2026-06-27,Adidas,Training,109,15,92.65,4,370.6,Online,USA,Low,2026,6
ORD104380,2025-06-21,Nike,Gym,139,0,139.0,1,139.0,Online,UAE,Low,2025,6
ORD104382,2026-06-10,Reebok,Lifestyle,175,10,157.5,3,472.5,Retail Store,UAE,High,2026,6
ORD104385,2025-12-24,Puma,Running,78,20,62.4,3,187.2,Retail Store,UAE,High,2025,12
ORD104388,2025-12-31,Adidas,Basketball,84,5,79.8,1,79.8,Online,Pakistan,Medium,2025,12
ORD104389,2026-04-04,Nike,Lifestyle,200,30,140.0,1,140.0,Online,Germany,Medium,2026,4
ORD104395,2026-09-13,Puma,Running,128,5,121.6,4,486.4,Online,USA,Low,2026,9
ORD104398,2026-11-15,Reebok,Running,152,0,152.0,1,152.0,Retail Store,Pakistan,High,2026,11
ORD104404,2025-05-10,Puma,Training,219,30,153.3,4,613.2,Online,UAE,High,2025,5
ORD104418,2025-05-22,ASICS,Basketball,106,10,95.4,3,286.2,Retail Store,USA,Medium,2025,5
ORD104425,2025-06-13,Nike,Running,140,0,140.0,4,560.0,Online,UAE,Low,2025,6
ORD104431,2026-12-06,Nike,Basketball,123,30,86.1,1,86.1,Online,Pakistan,Medium,2026,12
ORD104444,2026-01-25,Nike,Gym,134,15,113.9,1,113.9,Retail Store,Pakistan,High,2026,1
ORD104446,2026-10-04,ASICS,Running,206,15,175.1,1,175.1,Retail Store,India,Low,2026,10
ORD104447,2025-05-03,Reebok,Gym,163,30,114.1,4,456.4,Retail Store,USA,Low,2025,5
ORD104450,2025-02-13,Adidas,Training,111,0,111.0,2,222.0,Retail Store,UAE,Low,2025,2
ORD104454,2025-03-31,Reebok,Running,101,15,85.85,1,85.85,Online,Pakistan,Low,2025,3
ORD104455,2026-08-03,Adidas,Training,95,0,95.0,2,190.0,Retail Store,UK,Low,2026,8
ORD104457,2025-03-25,Puma,Lifestyle,76,30,53.2,1,53.2,Retail Store,UAE,Low,2025,3
ORD104460,2026-01-03,Nike,Basketball,147,10,132.3,4,529.2,Retail Store,India,Low,2026,1
ORD104461,2026-02-04,Nike,Basketball,162,20,129.6,3,388.8,Retail Store,USA,High,2026,2
ORD104462,2026-09-03,Reebok,Basketball,169,10,152.1,4,608.4,Retail Store,UAE,High,2026,9
ORD104467,2025-12-12,Nike,Gym,191,10,171.9,4,687.6,Online,Germany,Medium,2025,12
ORD104471,2025-06-25,Nike,Basketball,201,20,160.8,2,321.6,Retail Store,UAE,Low,2025,6
ORD104475,2026-07-15,Reebok,Running,198,30,138.6,1,138.6,Retail Store,UAE,Low,2026,7
ORD104479,2025-01-04,Reebok,Lifestyle,93,15,79.05,1,79.05,Retail Store,UAE,Low,2025,1
ORD104490,2025-11-23,Reebok,Gym,85,10,76.5,1,76.5,Online,USA,High,2025,11
ORD104498,2025-02-01,Nike,Lifestyle,113,0,113.0,4,452.0,Retail Store,USA,High,2025,2
ORD104501,2026-03-02,Nike,Running,151,30,105.7,2,211.4,Retail Store,Pakistan,Medium,2026,3
ORD104509,2026-10-12,Adidas,Gym,168,5,159.6,3,478.8,Online,UAE,Medium,2026,10
ORD104512,2026-11-16,ASICS,Gym,198,30,138.6,4,554.4,Online,UAE,Low,2026,11
ORD104513,2025-03-26,Adidas,Running,108,10,97.2,3,291.6,Retail Store,Germany,High,2025,3
ORD104519,2026-10-11,Puma,Running,127,30,88.9,2,177.8,Online,Pakistan,Medium,2026,10
ORD104524,2026-03-11,New Balance,Training,122,20,97.6,3,292.8,Online,Germany,Low,2026,3
ORD104531,2025-12-28,Reebok,Gym,173,30,121.1,2,242.2,Retail Store,USA,Low,2025,12
ORD104535,2025-09-16,Nike,Lifestyle,183,15,155.55,4,622.2,Online,USA,Low,2025,9
ORD104541,2026-09-04,Adidas,Lifestyle,109,20,87.2,1,87.2,Online,Germany,High,2026,9
ORD104543,2026-06-18,Adidas,Gym,196,10,176.4,4,705.6,Retail Store,Pakistan,Low,2026,6
ORD104551,2026-02-13,Puma,Running,100,0,100.0,2,200.0,Online,Germany,Medium,2026,2
ORD104561,2025-11-12,New Balance,Gym,88,30,61.6,2,123.2,Retail Store,UAE,High,2025,11
ORD104567,2025-09-03,ASICS,Gym,175,15,148.75,1,148.75,Retail Store,USA,High,2025,9
ORD104569,2026-08-19,Nike,Lifestyle,137,5,130.15,4,520.6,Retail Store,Germany,Medium,2026,8
ORD104576,2026-11-21,Adidas,Running,139,30,97.3,1,97.3,Online,USA,High,2026,11
ORD104580,2026-11-05,Adidas,Training,217,5,206.15,3,618.45,Retail Store,USA,Low,2026,11
ORD104587,2025-12-03,ASICS,Gym,194,20,155.2,2,310.4,Online,India,Low,2025,12
ORD104594,2026-12-05,Reebok,Gym,82,0,82.0,2,164.0,Retail Store,Germany,High,2026,12
ORD104596,2025-11-26,New Balance,Basketball,176,0,176.0,2,352.0,Retail Store,UAE,Low,2025,11
ORD104598,2026-09-16,ASICS,Gym,126,15,107.1,3,321.3,Online,Germany,Low,2026,9
ORD104600,2025-11-05,Reebok,Training,172,20,137.6,4,550.4,Retail Store,India,High,2025,11
ORD104608,2025-04-16,Adidas,Gym,88,30,61.6,3,184.8,Retail Store,Germany,Medium,2025,4
ORD104611,2026-10-08,Adidas,Lifestyle,112,15,95.2,2,190.4,Online,USA,Medium,2026,10
ORD104613,2025-07-10,New Balance,Running,74,10,66.6,4,266.4,Online,UK,Medium,2025,7
ORD104615,2026-09-15,ASICS,Training,183,0,183.0,4,732.0,Online,UK,Low,2026,9
ORD104616,2026-03-26,ASICS,Lifestyle,115,15,97.75,4,391.0,Retail Store,UAE,Medium,2026,3
ORD104619,2026-12-02,Reebok,Training,151,10,135.9,3,407.7,Online,Germany,Medium,2026,12
ORD104621,2025-05-27,Nike,Gym,196,20,156.8,3,470.4,Retail Store,Germany,Medium,2025,5
ORD104628,2026-03-11,Reebok,Gym,216,30,151.2,3,453.6,Retail Store,Germany,Low,2026,3
ORD104633,2025-12-19,New Balance,Gym,202,20,161.6,4,646.4,Online,Germany,High,2025,12
ORD104647,2026-09-24,Puma,Lifestyle,69,5,65.55,4,262.2,Online,UK,Medium,2026,9
ORD104651,2025-11-16,Adidas,Lifestyle,179,10,161.1,3,483.3,Online,UAE,Low,2025,11
ORD104663,2025-01-02,Adidas,Training,83,20,66.4,2,132.8,Retail Store,India,Low,2025,1
ORD104667,2025-07-10,New Balance,Basketball,171,15,145.35,1,145.35,Online,UAE,High,2025,7
ORD104669,2025-11-04,New Balance,Gym,93,10,83.7,2,167.4,Online,USA,Low,2025,11
ORD104670,2025-04-20,Reebok,Running,97,30,67.9,4,271.6,Online,India,Medium,2025,4
ORD104671,2026-07-29,Nike,Training,177,5,168.15,4,672.6,Online,Germany,High,2026,7
ORD104676,2025-06-08,ASICS,Basketball,122,30,85.4,2,170.8,Retail Store,UAE,High,2025,6
ORD104677,2025-02-13,ASICS,Running,151,30,105.7,1,105.7,Retail Store,UAE,Low,2025,2
ORD104678,2026-02-18,ASICS,Training,171,15,145.35,2,290.7,Online,USA,Low,2026,2
ORD104681,2026-11-25,Nike,Lifestyle,173,20,138.4,4,553.6,Online,UK,Medium,2026,11
ORD104682,2025-07-08,ASICS,Lifestyle,112,15,95.2,2,190.4,Online,USA,Medium,2025,7
ORD104683,2025-11-02,ASICS,Basketball,201,15,170.85,3,512.55,Retail Store,USA,Low,2025,11
ORD104694,2025-12-28,New Balance,Running,134,20,107.2,3,321.6,Retail Store,UAE,Medium,2025,12
ORD104698,2026-01-15,New Balance,Basketball,142,10,127.8,1,127.8,Online,Pakistan,Medium,2026,1
ORD104699,2025-12-26,Nike,Basketball,86,20,68.8,2,137.6,Retail Store,UAE,Low,2025,12
ORD104702,2025-01-28,Adidas,Basketball,82,10,73.8,3,221.4,Retail Store,UK,Low,2025,1
ORD104709,2025-09-07,Nike,Gym,151,15,128.35,4,513.4,Online,India,Low,2025,9
ORD104710,2026-03-08,ASICS,Running,142,20,113.6,2,227.2,Retail Store,UK,High,2026,3
ORD104712,2026-10-28,Adidas,Lifestyle,198,20,158.4,2,316.8,Retail Store,Germany,High,2026,10
ORD104714,2025-09-07,New Balance,Training,120,10,108.0,2,216.0,Retail Store,Pakistan,Low,2025,9
ORD104715,2026-12-17,Reebok,Running,70,15,59.5,3,178.5,Retail Store,India,Medium,2026,12
ORD104723,2025-03-12,Puma,Lifestyle,177,0,177.0,3,531.0,Retail Store,UAE,High,2025,3
ORD104731,2026-05-31,Puma,Lifestyle,182,15,154.7,2,309.4,Online,Pakistan,Low,2026,5
ORD104732,2026-11-03,Adidas,Lifestyle,161,5,152.95,4,611.8,Online,UK,Medium,2026,11
ORD104733,2025-10-15,New Balance,Lifestyle,174,10,156.6,4,626.4,Retail Store,USA,Low,2025,10
ORD104735,2025-07-14,Nike,Running,125,10,112.5,3,337.5,Retail Store,Germany,High,2025,7
ORD104738,2025-06-18,Reebok,Running,122,30,85.4,2,170.8,Online,India,Medium,2025,6
ORD104739,2025-01-30,ASICS,Basketball,85,20,68.0,4,272.0,Retail Store,India,Low,2025,1
ORD104741,2026-04-30,New Balance,Gym,95,5,90.25,1,90.25,Retail Store,USA,High,2026,4
ORD104749,2026-12-19,New Balance,Basketball,201,10,180.9,3,542.7,Retail Store,Pakistan,Medium,2026,12
ORD104750,2025-05-15,Nike,Running,198,30,138.6,2,277.2,Retail Store,UAE,Low,2025,5
ORD104754,2025-03-04,Reebok,Running,164,5,155.8,4,623.2,Retail Store,Germany,High,2025,3
ORD104759,2025-04-08,Puma,Lifestyle,213,10,191.7,1,191.7,Online,USA,Medium,2025,4
ORD104760,2025-07-26,New Balance,Lifestyle,75,5,71.25,3,213.75,Online,India,Medium,2025,7
ORD104767,2025-08-25,Adidas,Running,63,15,53.55,4,214.2,Retail Store,UK,High,2025,8
ORD104768,2026-11-23,ASICS,Training,94,5,89.3,1,89.3,Retail Store,UK,High,2026,11
ORD104772,2025-11-25,Puma,Running,89,30,62.3,4,249.2,Retail Store,India,Medium,2025,11
ORD104785,2026-01-22,New Balance,Lifestyle,162,10,145.8,2,291.6,Online,Pakistan,Medium,2026,1
ORD104790,2026-01-15,Puma,Gym,182,10,163.8,2,327.6,Retail Store,Germany,High,2026,1
ORD104791,2025-06-14,Nike,Running,190,10,171.0,1,171.0,Retail Store,UAE,Medium,2025,6
ORD104793,2025-02-12,Reebok,Running,66,5,62.7,4,250.8,Retail Store,UK,Low,2025,2
ORD104798,2025-07-15,Reebok,Training,210,5,199.5,3,598.5,Online,UK,High,2025,7
ORD104811,2025-11-06,Reebok,Lifestyle,208,30,145.6,4,582.4,Online,India,Low,2025,11
ORD104814,2026-01-21,Adidas,Lifestyle,71,30,49.7,3,149.1,Online,Pakistan,High,2026,1
ORD104821,2026-06-27,Puma,Running,108,20,86.4,3,259.2,Retail Store,UK,Medium,2026,6
ORD104824,2026-04-24,ASICS,Basketball,115,5,109.25,4,437.0,Retail Store,UK,Low,2026,4
ORD104826,2026-06-19,New Balance,Gym,123,15,104.55,1,104.55,Online,Germany,Medium,2026,6
ORD104828,2026-09-28,ASICS,Running,168,15,142.8,2,285.6,Retail Store,Germany,Medium,2026,9
ORD104835,2026-12-19,Adidas,Basketball,198,0,198.0,3,594.0,Retail Store,Germany,Medium,2026,12
ORD104836,2025-01-07,Adidas,Basketball,195,30,136.5,4,546.0,Online,Pakistan,Low,2025,1
ORD104841,2025-09-26,ASICS,Gym,83,10,74.7,3,224.1,Retail Store,Germany,High,2025,9
ORD104851,2026-04-10,New Balance,Basketball,73,5,69.35,4,277.4,Retail Store,Pakistan,High,2026,4
ORD104853,2026-01-24,ASICS,Gym,131,10,117.9,1,117.9,Retail Store,Pakistan,Medium,2026,1
ORD104859,2026-07-05,Puma,Running,171,30,119.7,4,478.8,Retail Store,Germany,Low,2026,7
ORD104860,2025-02-24,Reebok,Lifestyle,132,30,92.4,3,277.2,Retail Store,UAE,Medium,2025,2
ORD104864,2026-07-21,Nike,Training,68,30,47.6,1,47.6,Retail Store,Germany,Medium,2026,7
ORD104868,2026-04-20,Nike,Gym,95,5,90.25,2,180.5,Online,UAE,High,2026,4
ORD104869,2025-01-17,Puma,Basketball,95,30,66.5,4,266.0,Online,USA,Medium,2025,1
ORD104870,2025-02-15,Adidas,Lifestyle,185,20,148.0,3,444.0,Online,India,High,2025,2
ORD104872,2025-03-22,Puma,Gym,118,10,106.2,4,424.8,Online,UAE,Low,2025,3
ORD104874,2025-01-13,Reebok,Lifestyle,66,15,56.1,3,168.3,Retail Store,Pakistan,High,2025,1
ORD104879,2026-12-25,Reebok,Lifestyle,81,30,56.7,1,56.7,Retail Store,India,High,2026,12
ORD104881,2025-11-21,Puma,Lifestyle,155,10,139.5,4,558.0,Retail Store,Pakistan,Medium,2025,11
ORD104882,2025-12-12,Reebok,Lifestyle,70,20,56.0,1,56.0,Online,UAE,High,2025,12
ORD104888,2025-12-03,Nike,Basketball,145,5,137.75,3,413.25,Retail Store,India,High,2025,12
ORD104892,2025-03-28,ASICS,Training,127,10,114.3,3,342.9,Online,UAE,Medium,2025,3
ORD104901,2026-03-29,Reebok,Basketball,158,30,110.6,1,110.6,Online,UAE,Low,2026,3
ORD104902,2025-03-21,Reebok,Running,123,20,98.4,4,393.6,Online,UAE,Low,2025,3
ORD104903,2025-08-19,ASICS,Basketball,156,15,132.6,2,265.2,Retail Store,Pakistan,Medium,2025,8
ORD104905,2026-07-23,ASICS,Basketball,84,5,79.8,1,79.8,Online,USA,Low,2026,7
ORD104907,2025-05-16,New Balance,Lifestyle,124,5,117.8,4,471.2,Online,Pakistan,Low,2025,5
ORD104913,2025-01-29,ASICS,Lifestyle,181,20,144.8,4,579.2,Online,UK,Low,2025,1
ORD104921,2026-02-02,Nike,Gym,82,0,82.0,3,246.0,Retail Store,UK,Medium,2026,2
ORD104923,2026-12-09,Nike,Gym,77,15,65.45,3,196.35,Retail Store,India,Medium,2026,12
ORD104926,2026-08-28,Puma,Running,156,10,140.4,4,561.6,Retail Store,UK,Medium,2026,8
ORD104929,2026-03-22,Puma,Training,202,30,141.4,2,282.8,Online,UK,Low,2026,3
ORD104934,2026-08-22,Reebok,Training,146,30,102.2,3,306.6,Retail Store,Pakistan,Low,2026,8
ORD104937,2026-03-23,Reebok,Training,73,30,51.1,2,102.2,Retail Store,Pakistan,High,2026,3
ORD104939,2025-10-09,New Balance,Basketball,133,15,113.05,3,339.15,Online,Pakistan,Medium,2025,10
ORD104942,2026-09-01,ASICS,Basketball,150,10,135.0,1,135.0,Retail Store,UK,High,2026,9
ORD104944,2025-11-20,Puma,Basketball,135,20,108.0,1,108.0,Online,India,High,2025,11
ORD104949,2025-04-30,Puma,Running,173,15,147.05,4,588.2,Retail Store,Pakistan,Low,2025,4
ORD104956,2026-06-17,Puma,Basketball,117,20,93.6,4,374.4,Online,UAE,High,2026,6
ORD104958,2025-10-26,ASICS,Gym,140,0,140.0,2,280.0,Online,Germany,High,2025,10
ORD104959,2025-10-21,ASICS,Gym,213,10,191.7,1,191.7,Retail Store,UK,Low,2025,10
ORD104960,2025-07-16,Adidas,Running,148,0,148.0,2,296.0,Retail Store,UK,Medium,2025,7
ORD104963,2026-07-25,Adidas,Basketball,67,0,67.0,1,67.0,Retail Store,USA,Low,2026,7
ORD104965,2025-07-16,Adidas,Lifestyle,130,10,117.0,4,468.0,Online,Pakistan,Medium,2025,7
ORD104966,2026-01-11,Nike,Running,202,15,171.7,4,686.8,Retail Store,India,Low,2026,1
ORD104970,2026-06-27,Puma,Gym,115,5,109.25,2,218.5,Online,UAE,Medium,2026,6
ORD104972,2025-07-20,New Balance,Running,92,10,82.8,4,331.2,Retail Store,Germany,Medium,2025,7
ORD104975,2026-06-11,Adidas,Training,149,30,104.3,2,208.6,Online,USA,Low,2026,6
ORD104976,2026-03-14,Nike,Gym,211,10,189.9,1,189.9,Retail Store,USA,High,2026,3
ORD104978,2026-10-21,Reebok,Lifestyle,216,5,205.2,2,410.4,Retail Store,Pakistan,High,2026,10
ORD104982,2025-04-19,Adidas,Training,159,20,127.2,4,508.8,Online,Germany,High,2025,4
ORD104983,2026-08-16,ASICS,Basketball,91,20,72.8,3,218.4,Online,Pakistan,Low,2026,8
ORD104989,2026-05-06,New Balance,Basketball,108,20,86.4,3,259.2,Retail Store,Pakistan,High,2026,5
ORD104991,2025-07-17,New Balance,Running,192,20,153.6,2,307.2,Retail Store,UAE,Medium,2025,7
ORD104992,2026-06-08,New Balance,Basketball,180,15,153.0,2,306.0,Retail Store,India,Medium,2026,6
ORD104993,2025-10-30,ASICS,Lifestyle,145,0,145.0,3,435.0,Online,Pakistan,Medium,2025,10
ORD105002,2025-02-22,ASICS,Running,150,5,142.5,1,142.5,Online,Germany,Low,2025,2
ORD105005,2025-12-06,ASICS,Basketball,96,30,67.2,4,268.8,Retail Store,Germany,Medium,2025,12
ORD105010,2025-07-14,ASICS,Running,149,20,119.2,3,357.6,Retail Store,India,Medium,2025,7
ORD105021,2025-07-25,Adidas,Lifestyle,60,5,57.0,4,228.0,Online,USA,Medium,2025,7
ORD105023,2026-03-12,Puma,Lifestyle,196,5,186.2,2,372.4,Online,Germany,Medium,2026,3
ORD105025,2025-08-06,ASICS,Basketball,75,30,52.5,4,210.0,Online,Germany,High,2025,8
ORD105030,2026-02-04,Nike,Running,130,30,91.0,3,273.0,Retail Store,USA,Medium,2026,2
ORD105038,2026-01-04,Nike,Basketball,149,10,134.1,4,536.4,Retail Store,UK,High,2026,1
ORD105040,2026-08-24,Puma,Basketball,127,5,120.65,1,120.65,Retail Store,UAE,High,2026,8
ORD105047,2026-03-29,Adidas,Training,71,20,56.8,3,170.4,Online,Pakistan,Medium,2026,3
ORD105052,2025-09-21,Reebok,Training,71,10,63.9,3,191.7,Retail Store,Pakistan,Low,2025,9
ORD105057,2025-10-09,Nike,Running,149,30,104.3,1,104.3,Online,Germany,Low,2025,10
ORD105058,2025-02-11,Nike,Training,91,5,86.45,3,259.35,Online,Germany,Medium,2025,2
ORD105064,2025-03-23,New Balance,Training,120,0,120.0,2,240.0,Retail Store,UAE,Low,2025,3
